OnsetTime	OffsetTime	MidiPitch
263.007	263.21	63
263.007	263.21	66
263.21	263.261	73
263.21	264.024	56
263.261	263.312	75
263.312	263.414	73
263.414	263.617	72
263.414	263.617	63
263.414	263.617	66
263.617	263.719	70
263.617	263.82	63
263.617	263.82	66
263.82	263.922	72
263.82	264.024	63
263.82	264.024	66
264.024	264.229	73
264.024	264.823	56
264.229	264.329	44
264.229	264.429	61
264.229	264.429	65
264.429	264.528	49
264.429	264.626	61
264.429	264.626	65
264.626	264.724	51
264.626	264.823	61
264.626	264.823	65
264.823	264.925	53
264.823	265.63	56
265.027	265.129	68
265.027	265.231	61
265.027	265.231	65
265.231	265.331	73
265.231	265.43	61
265.231	265.43	65
265.43	265.53	75
265.43	265.63	61
265.43	265.63	65
265.58	265.63	68
265.63	266.232	77
265.63	266.436	56
265.832	266.032	61
265.832	266.032	65
266.032	266.232	61
266.032	266.232	65
266.232	266.436	73
266.232	266.436	61
266.232	266.436	65
266.385	266.436	68
266.436	267.039	77
266.436	267.241	56
266.639	266.839	61
266.639	266.839	65
266.839	267.039	61
266.839	267.039	65
267.039	267.241	73
267.039	267.241	61
267.039	267.241	65
267.241	267.448	72
267.241	268.036	56
267.448	267.547	44
267.448	267.647	63
267.448	267.647	66
267.647	267.744	51
267.647	267.841	63
267.647	267.841	66
267.841	267.939	53
267.841	268.036	63
267.841	268.036	66
268.036	268.138	54
268.036	268.844	56
268.24	268.444	68
268.24	268.444	63
268.24	268.444	66
268.444	268.644	78
268.444	268.644	63
268.444	268.644	66
268.644	268.844	77
268.644	268.844	63
268.644	268.844	66
268.844	268.895	77
268.844	269.658	56
268.895	268.946	78
268.946	269.048	77
269.048	269.251	75
269.048	269.251	63
269.048	269.251	66
269.251	269.302	75
269.251	269.455	63
269.251	269.455	66
269.302	269.353	77
269.353	269.455	75
269.455	269.658	73
269.455	269.658	63
269.455	269.658	66
269.658	269.709	73
269.658	270.472	56
269.709	269.76	75
269.76	269.861	73
269.861	270.065	72
269.861	270.065	63
269.861	270.065	66
270.065	270.166	70
270.065	270.268	63
270.065	270.268	66
270.268	270.37	72
270.268	270.472	63
270.268	270.472	66
270.472	270.676	73
270.472	270.876	61
270.676	270.876	49
270.676	270.876	65
270.676	270.876	68
270.876	271.074	56
270.876	271.279	59
271.074	271.176	47
271.074	271.279	65
271.074	271.279	68
271.279	271.382	46
271.279	272.09	58
271.485	271.69	70
271.485	271.69	65
271.485	271.69	68
271.69	271.89	80
271.69	271.89	65
271.69	271.89	68
271.89	272.09	78
271.89	272.09	65
271.89	272.09	68
272.09	272.141	78
272.09	272.904	58
272.141	272.192	80
272.192	272.294	78
272.294	272.497	77
272.294	272.497	65
272.294	272.497	68
272.497	272.548	77
272.497	272.7	65
272.497	272.7	68
272.548	272.599	78
272.599	272.7	77
272.7	272.904	75
272.7	272.904	65
272.7	272.904	68
272.904	272.955	75
272.904	273.717	58
272.955	273.005	77
273.005	273.107	75
273.107	273.31	74
273.107	273.31	65
273.107	273.31	68
273.31	273.412	72
273.31	273.514	65
273.31	273.514	68
273.514	273.616	74
273.514	273.717	65
273.514	273.717	68
273.717	273.927	75
273.717	274.128	63
273.927	274.128	51
273.927	274.128	66
273.927	274.128	70
274.128	274.326	58
274.128	274.532	61
274.326	274.429	49
274.326	274.532	65
274.326	274.532	70
274.532	274.635	48
274.532	275.343	60
274.737	274.943	72
274.737	274.943	67
274.737	274.943	70
274.943	275.143	82
274.943	275.143	67
274.943	275.143	70
275.143	275.343	80
275.143	275.343	67
275.143	275.343	70
275.343	275.394	80
275.343	276.156	60
275.394	275.445	82
275.445	275.546	80
275.546	275.75	79
275.546	275.75	67
275.546	275.75	70
275.75	275.8	79
275.75	275.953	67
275.75	275.953	70
275.8	275.851	80
275.851	275.953	79
275.953	276.156	77
275.953	276.156	67
275.953	276.156	70
276.156	276.207	77
276.156	276.97	60
276.207	276.258	79
276.258	276.36	77
276.36	276.563	76
276.36	276.563	67
276.36	276.563	70
276.563	276.767	74
276.563	276.767	67
276.563	276.767	70
276.767	276.97	76
276.767	276.97	67
276.767	276.97	70
276.97	277.021	79
276.97	277.783	65
277.021	277.072	80
277.072	277.173	79
277.173	277.377	77
277.173	277.377	68
277.173	277.377	72
277.377	277.428	77
277.377	277.58	68
277.377	277.58	72
277.428	277.478	79
277.478	277.58	77
277.58	277.783	75
277.58	277.783	68
277.58	277.783	72
277.783	277.834	75
277.783	278.19	58
277.834	277.885	77
277.885	277.987	75
277.987	278.19	74
277.987	278.19	65
277.987	278.19	68
278.19	278.394	72
278.19	278.597	59
278.19	278.394	65
278.19	278.394	68
278.394	278.597	74
278.394	278.597	65
278.394	278.597	68
278.597	278.648	77
278.597	279.411	60
278.648	278.699	79
278.699	278.8	77
278.8	279.004	75
278.8	279.004	63
278.8	279.004	67
279.004	279.055	75
279.004	279.207	63
279.004	279.207	67
279.055	279.105	77
279.105	279.207	75
279.207	279.411	74
279.207	279.411	63
279.207	279.411	67
279.411	279.461	74
279.411	280.232	56
279.461	279.512	75
279.512	279.614	74
279.614	279.818	72
279.614	279.818	63
279.614	279.818	65
279.818	279.869	72
279.818	280.023	63
279.818	280.023	65
279.869	279.92	74
279.92	280.023	72
280.023	280.232	71
280.023	280.232	63
280.023	280.232	65
280.232	280.285	72
280.232	281.083	58
280.285	280.338	74
280.338	280.445	72
280.445	280.657	70
280.445	280.657	63
280.445	280.657	67
280.657	280.737	70
280.657	280.87	63
280.657	280.87	67
280.87	280.95	70
280.87	281.083	63
280.87	281.083	67
281.083	281.138	72
281.083	281.965	58
281.138	281.193	74
281.193	281.303	72
281.303	281.524	70
281.303	281.524	62
281.303	281.524	65
281.524	281.607	70
281.524	281.745	62
281.524	281.745	65
281.745	281.827	70
281.745	281.965	62
281.745	281.965	65
281.965	283.22	51
282.075	282.29	63
282.075	282.29	58
282.186	282.602	67
282.186	282.395	55
282.29	282.499	63
282.29	282.499	58
282.395	283.22	75
282.395	282.602	55
282.499	282.706	63
282.499	282.706	58
282.602	282.809	67
282.602	282.809	55
282.706	282.816	63
282.706	282.816	58
282.809	283.014	67
282.809	283.014	55
282.911	283.117	63
282.911	283.117	58
283.014	283.425	67
283.014	283.425	55
283.117	283.322	63
283.117	283.322	58
283.22	283.636	75
283.22	283.636	51
283.322	283.528	63
283.322	283.528	58
283.425	283.636	67
283.425	283.636	55
283.528	283.636	63
283.528	283.636	58
283.631	284.89	49
283.743	283.959	63
283.743	283.959	58
283.855	284.271	67
283.855	284.063	55
283.959	284.167	63
283.959	284.167	58
284.063	284.89	75
284.063	284.271	55
284.167	284.374	63
284.167	284.374	58
284.271	284.478	67
284.271	284.478	55
284.374	284.485	63
284.374	284.485	58
284.478	284.684	67
284.478	284.684	55
284.581	284.787	63
284.581	284.787	58
284.684	285.096	67
284.684	285.096	55
284.787	284.993	63
284.787	284.993	58
284.89	285.311	75
284.89	285.314	49
284.993	285.199	63
284.993	285.199	58
285.096	285.314	67
285.096	285.314	55
285.199	285.314	63
285.199	285.314	58
285.311	285.387	75
285.311	285.387	48
285.412	285.514	63
285.412	285.514	56
285.514	285.615	68
285.514	285.615	51
285.615	285.717	63
285.615	285.717	56
285.717	285.792	76
285.717	285.792	46
285.817	285.918	64
285.817	285.918	55
285.918	286.019	72
285.918	286.019	48
286.019	286.119	64
286.019	286.119	55
286.119	286.193	77
286.119	286.193	44
286.217	286.315	65
286.217	286.315	56
286.315	286.413	72
286.315	286.413	48
286.413	286.511	65
286.413	286.511	56
286.511	286.585	79
286.511	286.585	43
286.609	286.707	67
286.609	286.707	55
286.707	286.805	72
286.707	286.805	48
286.805	286.903	67
286.805	286.903	55
286.903	286.976	80
286.903	286.976	41
287	287.096	68
287	287.096	53
287.096	287.194	72
287.096	287.194	48
287.194	287.29	68
287.194	287.29	53
287.29	287.363	81
287.29	287.363	39
287.387	287.483	69
287.387	287.483	51
287.483	287.58	72
287.483	287.58	41
287.58	287.677	69
287.58	287.677	51
287.677	287.75	82
287.677	287.75	38
287.774	287.87	70
287.774	287.87	50
287.87	287.966	77
287.87	287.966	41
287.966	288.062	70
287.966	288.062	50
288.062	288.135	84
288.062	288.135	36
288.159	288.255	72
288.159	288.255	48
288.255	288.352	77
288.255	288.352	41
288.352	288.448	72
288.352	288.448	48
288.448	288.52	85
288.448	288.52	34
288.544	288.641	73
288.544	288.641	46
288.641	288.737	77
288.641	288.737	41
288.737	288.834	73
288.737	288.834	46
288.834	288.906	86
288.834	288.906	32
288.93	289.026	74
288.93	289.026	44
289.026	289.123	77
289.026	289.123	41
289.123	289.22	74
289.123	289.22	44
289.22	289.292	87
289.22	289.292	31
289.316	289.412	75
289.316	289.412	43
289.412	289.509	82
289.412	289.509	39
289.509	289.606	75
289.509	289.606	43
289.606	289.682	83
289.606	289.682	31
289.708	289.809	71
289.708	289.809	43
289.809	289.911	75
289.809	289.911	39
289.911	290.013	71
289.911	290.013	43
290.013	290.814	32
290.013	290.814	44
290.112	290.308	72
290.21	290.601	75
290.308	290.503	72
290.406	290.814	84
290.503	290.703	72
290.601	290.814	75
290.703	290.814	72
290.805	291.623	46
290.805	291.623	34
290.906	291.102	65
291.004	291.396	68
291.102	291.298	65
291.2	291.623	74
291.298	291.504	65
291.396	291.623	68
291.504	291.623	65
291.617	292.861	51
291.722	291.931	63
291.722	291.931	58
291.827	292.243	67
291.827	292.036	55
291.931	292.14	63
291.931	292.14	58
292.036	292.861	75
292.036	292.243	55
292.14	292.347	63
292.14	292.347	58
292.243	292.45	67
292.243	292.45	55
292.347	292.456	63
292.347	292.456	58
292.45	292.655	67
292.45	292.655	55
292.553	292.758	63
292.553	292.758	58
292.655	293.066	67
292.655	293.066	55
292.758	292.964	63
292.758	292.964	58
292.861	293.279	75
292.861	293.279	51
292.964	293.169	63
292.964	293.169	58
293.066	293.279	67
293.066	293.279	55
293.169	293.279	63
293.169	293.279	58
293.272	294.531	49
293.385	293.6	63
293.385	293.6	58
293.496	293.912	67
293.496	293.704	55
293.6	293.808	63
293.6	293.808	58
293.704	294.531	75
293.704	293.912	55
293.808	294.015	63
293.808	294.015	58
293.912	294.119	67
293.912	294.119	55
294.015	294.126	63
294.015	294.126	58
294.119	294.325	67
294.119	294.325	55
294.222	294.428	63
294.222	294.428	58
294.325	294.737	67
294.325	294.737	55
294.428	294.634	63
294.428	294.634	58
294.531	294.952	75
294.531	294.956	49
294.634	294.84	63
294.634	294.84	58
294.737	294.956	67
294.737	294.956	55
294.84	294.956	63
294.84	294.956	58
294.952	295.028	75
294.952	295.028	48
295.054	295.155	63
295.054	295.155	56
295.155	295.257	68
295.155	295.257	51
295.257	295.358	63
295.257	295.358	56
295.358	295.433	76
295.358	295.433	46
295.459	295.559	64
295.459	295.559	55
295.559	295.66	72
295.559	295.66	48
295.66	295.76	64
295.66	295.76	55
295.76	295.834	77
295.76	295.834	44
295.858	295.956	65
295.858	295.956	56
295.956	296.054	72
295.956	296.054	48
296.054	296.152	65
296.054	296.152	56
296.152	296.226	79
296.152	296.226	43
296.25	296.348	67
296.25	296.348	55
296.348	296.446	72
296.348	296.446	48
296.446	296.544	67
296.446	296.544	55
296.544	296.617	80
296.544	296.617	41
296.641	296.738	68
296.641	296.738	53
296.738	296.835	72
296.738	296.835	48
296.835	296.931	68
296.835	296.931	53
296.931	297.004	81
296.931	297.004	39
297.029	297.126	69
297.029	297.126	51
297.126	297.222	72
297.126	297.222	41
297.222	297.319	69
297.222	297.319	51
297.319	297.392	82
297.319	297.392	38
297.416	297.512	70
297.416	297.512	50
297.512	297.61	77
297.512	297.61	41
297.61	297.707	70
297.61	297.707	50
297.707	297.779	84
297.707	297.779	36
297.803	297.9	72
297.803	297.9	48
297.9	297.997	77
297.9	297.997	41
297.997	298.094	72
297.997	298.094	48
298.094	298.167	85
298.094	298.167	34
298.191	298.287	73
298.191	298.287	46
298.287	298.384	77
298.287	298.384	41
298.384	298.481	73
298.384	298.481	46
298.481	298.553	86
298.481	298.553	32
298.577	298.672	74
298.577	298.672	44
298.672	298.769	77
298.672	298.769	41
298.769	298.866	74
298.769	298.866	44
298.866	298.938	87
298.866	298.938	31
298.962	299.061	75
298.962	299.061	43
299.061	299.158	82
299.061	299.158	39
299.158	299.255	75
299.158	299.255	43
299.255	299.331	88
299.255	299.331	31
299.357	299.458	76
299.357	299.458	43
299.458	299.56	82
299.458	299.56	31
299.56	299.662	76
299.56	299.662	43
299.662	300.465	32
299.662	300.465	44
299.764	299.959	80
299.861	300.252	84
299.959	300.155	80
300.057	300.465	89
300.155	300.354	80
300.252	300.465	84
300.354	300.465	80
300.456	301.257	46
300.456	301.257	34
300.557	300.753	77
300.655	301.047	80
300.753	300.949	77
300.851	301.257	86
300.949	301.149	77
301.047	301.257	80
301.149	301.257	77
301.251	301.329	79
301.251	301.46	39
301.251	301.46	51
301.46	301.958	87
301.46	301.659	63
301.46	301.659	67
301.659	301.858	63
301.659	301.858	67
301.858	302.066	86
301.858	302.066	63
301.858	302.066	67
301.958	302.066	87
302.06	302.87	89
302.06	302.87	60
302.163	302.87	87
302.264	302.661	86
302.264	302.462	63
302.264	302.462	67
302.363	302.562	84
302.462	302.87	83
302.462	302.661	63
302.462	302.661	67
302.562	302.761	84
302.661	302.87	86
302.661	302.87	63
302.661	302.87	67
302.761	302.87	84
302.862	303.665	82
302.862	303.665	56
302.963	303.665	80
303.063	303.459	79
303.063	303.261	65
303.063	303.261	63
303.162	303.36	77
303.261	303.665	76
303.261	303.459	63
303.261	303.459	65
303.36	303.559	77
303.459	303.665	79
303.459	303.665	63
303.459	303.665	65
303.559	303.665	77
303.66	304.464	75
303.66	304.464	58
303.761	304.464	74
303.861	304.259	72
303.861	304.06	62
303.861	304.06	65
303.961	304.159	70
304.06	304.464	69
304.06	304.259	62
304.06	304.259	65
304.159	304.464	70
304.259	304.464	72
304.259	304.464	62
304.259	304.464	65
304.358	304.464	68
304.457	304.536	79
304.457	305.271	51
304.667	305.271	75
304.667	305.165	87
304.667	304.866	55
304.667	304.866	63
304.866	305.065	55
304.866	305.065	63
305.065	305.271	86
305.065	305.271	55
305.065	305.271	63
305.165	305.271	87
305.267	306.077	89
305.267	306.077	48
305.37	306.077	87
305.47	305.868	86
305.47	305.669	55
305.47	305.669	51
305.47	305.669	60
305.57	305.769	84
305.669	306.077	83
305.669	305.868	55
305.669	305.868	51
305.669	305.868	60
305.769	305.968	84
305.868	306.077	86
305.868	306.077	55
305.868	306.077	51
305.868	306.077	60
305.968	306.077	84
306.069	306.873	82
306.069	306.873	44
306.17	306.873	80
306.27	306.666	79
306.27	306.468	53
306.27	306.468	56
306.27	306.468	51
306.369	306.567	77
306.468	306.873	76
306.468	306.666	53
306.468	306.666	51
306.468	306.666	56
306.567	306.766	77
306.666	306.873	79
306.666	306.873	53
306.666	306.873	51
306.666	306.873	56
306.766	306.873	77
306.867	307.673	75
306.867	307.679	46
306.968	307.679	74
307.068	307.466	72
307.068	307.267	53
307.068	307.267	50
307.068	307.267	58
307.168	307.366	70
307.267	307.679	69
307.267	307.466	53
307.267	307.466	50
307.267	307.466	58
307.366	307.567	70
307.466	307.679	72
307.466	307.679	53
307.466	307.679	50
307.466	307.679	58
307.567	307.679	70
307.673	307.783	75
307.673	307.894	39
307.783	307.894	51
307.894	308.295	63
307.894	308.093	39
307.993	308.093	51
308.093	308.295	39
308.194	308.295	51
308.295	308.394	61
308.295	308.394	67
308.295	308.494	39
308.394	308.494	51
308.494	308.593	60
308.494	308.593	68
308.494	308.692	39
308.593	308.692	51
308.692	308.792	67
308.692	308.792	70
308.692	308.891	39
308.792	308.891	51
308.891	308.99	68
308.891	308.99	72
308.891	309.09	39
308.99	309.09	51
309.09	309.189	68
309.09	309.189	74
309.09	309.288	39
309.189	309.288	51
309.288	309.393	67
309.288	309.393	75
309.288	309.497	39
309.393	309.497	51
309.497	309.898	75
309.497	309.696	39
309.597	309.696	51
309.696	309.898	39
309.797	309.898	51
309.898	309.997	73
309.898	309.997	79
309.898	310.097	39
309.997	310.097	51
310.097	310.196	72
310.097	310.196	80
310.097	310.295	39
310.196	310.295	51
310.295	310.395	79
310.295	310.395	82
310.295	310.494	39
310.395	310.494	51
310.494	310.593	80
310.494	310.593	84
310.494	310.693	39
310.593	310.693	51
310.693	310.798	80
310.693	310.798	86
310.693	310.902	39
310.798	310.902	51
310.902	311.702	87
310.902	311.702	79
310.902	311.102	39
311.002	311.102	51
311.102	311.302	39
311.202	311.302	51
311.302	311.502	39
311.402	311.502	51
311.502	311.702	39
311.602	311.702	51
311.702	312.514	67
311.702	312.514	75
311.702	311.901	38
311.802	311.901	50
311.901	312.1	38
312	312.1	50
312.1	312.299	38
312.199	312.299	50
312.299	312.514	38
312.406	312.514	50
312.514	313.314	87
312.514	313.314	79
312.514	312.714	36
312.614	312.714	48
312.714	312.914	36
312.814	312.914	48
312.914	313.114	36
313.014	313.114	48
313.114	313.314	36
313.214	313.314	48
313.314	314.12	67
313.314	314.12	75
313.314	313.512	34
313.413	313.512	46
313.512	313.71	34
313.611	313.71	46
313.71	313.908	34
313.809	313.908	46
313.908	314.12	34
314.014	314.12	46
314.12	314.92	87
314.12	314.92	84
314.12	314.32	32
314.22	314.32	44
314.32	314.52	32
314.42	314.52	44
314.52	314.72	32
314.62	314.72	44
314.72	314.92	32
314.82	314.92	44
314.92	315.726	72
314.92	315.726	75
314.92	315.119	31
315.02	315.119	43
315.119	315.317	31
315.218	315.317	43
315.317	315.515	31
315.416	315.515	43
315.515	315.726	31
315.62	315.726	43
315.726	316.69	84
315.726	316.69	81
315.726	316.69	86
315.726	316.69	30
315.726	316.69	42
316.69	318.69	57
316.69	318.69	60
316.69	318.69	62
316.69	318.69	42
316.69	318.69	54
318.69	322.815	55
318.69	322.815	58
318.69	322.815	62
318.69	322.815	67
318.69	322.815	31
318.69	322.815	34
318.69	322.815	38
318.69	322.815	43
322.815	323.19	62
322.815	323.19	67
322.815	323.19	58
323.19	324.315	62
323.19	324.315	66
323.19	324.315	69
323.19	324.315	57
324.315	324.756	62
324.315	324.756	67
324.315	324.756	70
324.315	324.756	55
324.756	328.044	64
324.756	328.044	67
324.756	328.044	70
324.756	328.044	61
328.044	329.544	66
328.044	329.544	69
328.044	329.544	62
330.669	331.044	51
331.044	335.169	66
331.044	335.169	69
331.044	335.169	72
331.044	335.169	63
335.169	335.544	69
335.169	335.544	66
335.169	335.544	72
335.169	335.544	63
335.544	336.669	66
335.544	336.669	69
335.544	336.669	74
335.544	336.669	62
336.669	337.103	69
336.669	337.103	75
336.669	337.103	66
336.669	337.103	60
337.103	340.391	75
337.103	340.391	66
337.103	340.391	69
337.103	341.891	58
340.391	341.891	67
340.391	341.891	74
340.391	341.891	70
343.016	343.391	51
343.391	347.516	66
343.391	347.516	69
343.391	347.516	72
343.391	347.516	63
347.516	347.891	69
347.516	347.891	66
347.516	347.891	72
347.516	347.891	63
347.891	349.045	66
347.891	349.045	69
347.891	349.045	74
347.891	349.045	62
349.045	349.462	69
349.045	349.462	75
349.045	349.462	66
349.045	349.462	60
349.462	354.272	75
349.462	354.272	66
349.462	354.272	69
349.462	351.062	60
351.062	354.262	59
352.662	357.488	64
352.662	357.488	67
352.662	357.488	76
354.262	357.488	59
355.862	360.695	62
355.862	360.695	66
355.862	360.695	69
357.462	360.662	47
359.062	363.999	59
359.062	363.999	64
359.062	363.999	67
360.662	363.999	47
362.269	365.801	57
362.269	368.819	60
362.269	365.801	62
362.269	368.819	66
363.992	367.676	35
365.801	371.105	54
365.801	371.105	57
365.801	371.105	62
367.676	371.105	35
371.105	371.183	64
371.105	371.312	40
371.209	371.312	52
371.312	371.385	69
371.312	371.507	40
371.41	371.507	52
371.507	371.58	67
371.507	371.702	40
371.605	371.702	52
371.702	371.775	69
371.702	371.775	75
371.702	371.897	40
371.799	371.897	52
371.897	371.97	67
371.897	371.97	76
371.897	372.092	40
371.994	372.092	52
372.092	372.164	75
372.092	372.164	81
372.092	372.285	40
372.188	372.285	52
372.285	372.357	76
372.285	372.357	79
372.285	372.478	40
372.381	372.478	52
372.478	372.55	81
372.478	372.55	87
372.478	372.67	40
372.574	372.67	52
372.67	372.869	79
372.67	372.869	88
372.67	372.869	52
372.67	372.869	40
372.869	373.067	55
372.869	373.067	59
373.067	373.266	64
373.067	373.266	76
373.067	373.266	55
373.067	373.266	59
373.266	373.464	55
373.266	373.464	59
373.464	373.662	52
373.662	373.737	64
373.662	373.737	76
373.662	373.861	55
373.662	373.861	59
373.861	373.934	66
373.861	373.934	78
373.861	374.055	55
373.861	374.055	59
374.055	374.133	67
374.055	374.133	79
374.055	374.262	55
374.055	374.262	59
374.262	374.66	67
374.262	374.66	79
374.262	374.461	52
374.461	374.66	57
374.461	374.66	60
374.66	374.86	66
374.66	374.86	78
374.66	374.86	57
374.66	374.86	60
374.86	375.059	57
374.86	375.059	60
375.059	375.256	51
375.256	375.33	66
375.256	375.33	78
375.256	375.454	57
375.256	375.454	60
375.454	375.527	67
375.454	375.527	79
375.454	375.649	57
375.454	375.649	60
375.649	375.726	69
375.649	375.726	81
375.649	375.855	57
375.649	375.855	60
375.855	375.932	69
375.855	375.932	81
375.855	376.062	38
375.958	376.062	50
376.062	376.135	67
376.062	376.257	38
376.159	376.257	50
376.257	376.33	66
376.257	376.452	38
376.354	376.452	50
376.452	376.525	67
376.452	376.525	73
376.452	376.647	38
376.549	376.647	50
376.647	376.72	66
376.647	376.72	74
376.647	376.842	38
376.744	376.842	50
376.842	376.914	73
376.842	376.914	79
376.842	377.034	38
376.938	377.034	50
377.034	377.107	74
377.034	377.107	78
377.034	377.227	38
377.131	377.227	50
377.227	377.3	79
377.227	377.3	85
377.227	377.42	38
377.324	377.42	50
377.42	377.619	78
377.42	377.619	86
377.42	377.619	50
377.42	377.619	38
377.619	377.817	57
377.619	377.817	60
377.817	378.015	66
377.817	378.015	78
377.817	378.015	57
377.817	378.015	60
378.015	378.214	57
378.015	378.214	60
378.214	378.412	50
378.412	378.487	66
378.412	378.487	78
378.412	378.61	57
378.412	378.61	60
378.61	378.684	67
378.61	378.684	79
378.61	378.805	57
378.61	378.805	60
378.805	378.883	69
378.805	378.883	81
378.805	379.011	57
378.805	379.011	60
379.011	379.41	69
379.011	379.41	81
379.011	379.211	50
379.211	379.41	55
379.211	379.41	58
379.41	379.609	67
379.41	379.609	79
379.41	379.609	55
379.41	379.609	58
379.609	379.809	55
379.609	379.809	58
379.809	380.006	49
380.006	380.08	67
380.006	380.08	79
380.006	380.204	55
380.006	380.204	58
380.204	380.277	69
380.204	380.277	81
380.204	380.398	55
380.204	380.398	58
380.398	380.476	70
380.398	380.476	82
380.398	380.605	55
380.398	380.605	58
380.605	380.805	70
380.605	380.805	36
380.605	380.805	48
380.705	380.805	82
380.805	380.998	70
380.805	380.998	49
380.901	380.998	82
380.998	381.199	70
380.998	381.199	48
381.098	381.199	82
381.199	381.392	70
381.199	381.392	53
381.295	381.392	82
381.392	381.592	70
381.392	381.592	52
381.492	381.592	82
381.592	381.785	70
381.592	381.785	61
381.689	381.785	82
381.785	381.985	70
381.785	381.985	60
381.885	381.985	82
381.985	382.178	70
381.985	382.178	65
382.082	382.178	82
382.178	382.38	70
382.178	382.38	64
382.279	382.38	82
382.38	382.575	70
382.38	382.575	66
382.477	382.575	82
382.575	382.77	70
382.575	382.77	67
382.673	382.77	82
382.77	382.966	70
382.868	382.966	82
382.966	383.159	70
383.063	383.159	82
383.159	383.353	70
383.256	383.353	82
383.353	383.547	70
383.45	383.547	82
383.547	383.74	70
383.643	383.74	82
383.74	383.94	69
383.84	383.94	81
383.94	384.134	69
383.94	384.134	42
384.037	384.134	81
384.134	384.334	69
384.134	384.334	41
384.234	384.334	81
384.334	384.527	69
384.334	384.527	49
384.431	384.527	81
384.527	384.727	69
384.527	384.727	48
384.627	384.727	81
384.727	384.921	69
384.727	384.921	54
384.824	384.921	81
384.921	385.121	69
384.921	385.121	53
385.021	385.121	81
385.121	385.314	69
385.121	385.314	61
385.217	385.314	81
385.314	385.515	69
385.314	385.515	60
385.414	385.515	81
385.515	385.711	69
385.515	385.711	64
385.613	385.711	81
385.711	385.906	69
385.711	385.906	65
385.808	385.906	81
385.906	386.101	69
386.004	386.101	81
386.101	386.295	69
386.198	386.295	81
386.295	386.489	69
386.392	386.489	81
386.489	386.682	69
386.585	386.682	81
386.682	386.876	69
386.779	386.876	81
386.876	387.076	68
386.976	387.076	80
387.076	387.269	68
387.076	387.269	48
387.172	387.269	80
387.269	387.47	68
387.269	387.47	47
387.37	387.47	80
387.47	387.663	68
387.47	387.663	50
387.566	387.663	80
387.663	387.863	68
387.663	387.863	53
387.763	387.863	80
387.863	388.056	68
387.863	388.056	60
387.96	388.056	80
388.056	388.256	68
388.056	388.256	59
388.156	388.256	80
388.256	388.449	68
388.256	388.449	62
388.353	388.449	80
388.449	388.645	68
388.449	388.547	65
388.547	388.645	80
388.645	388.841	68
388.743	388.841	80
388.841	389.036	68
388.841	388.938	62
388.938	389.036	80
389.036	389.23	68
389.133	389.23	80
389.23	389.424	68
389.23	389.327	59
389.327	389.424	80
389.424	389.617	67
389.52	389.617	79
389.617	389.811	67
389.617	389.714	55
389.714	389.811	79
389.811	390.008	65
389.907	390.008	77
390.008	390.201	65
390.008	390.201	49
390.008	390.201	61
390.105	390.201	77
390.201	390.395	64
390.298	390.395	76
390.395	390.588	64
390.395	390.588	46
390.395	390.588	58
390.492	390.588	76
390.588	390.785	61
390.685	390.785	73
390.785	390.98	61
390.785	390.98	43
390.785	390.98	55
390.883	390.98	73
390.98	391.174	60
391.077	391.174	72
391.174	391.368	60
391.174	391.368	40
391.174	391.368	52
391.271	391.368	72
391.368	391.566	58
391.465	391.566	70
391.566	391.759	58
391.566	391.759	41
391.566	391.759	53
391.663	391.759	70
391.759	391.953	56
391.856	391.953	68
391.953	392.146	56
392.05	392.146	68
392.146	392.343	55
392.243	392.343	67
392.343	392.538	55
392.343	392.538	29
392.343	392.538	41
392.441	392.538	67
392.538	392.732	53
392.635	392.732	65
392.732	392.926	53
392.829	392.926	65
392.926	393.124	51
393.023	393.124	63
393.124	393.318	51
393.124	393.318	30
393.124	393.318	42
393.221	393.318	63
393.318	393.512	50
393.415	393.512	62
393.512	393.707	50
393.609	393.707	62
393.707	393.905	51
393.804	393.905	63
393.905	394.099	51
393.905	394.099	30
393.905	394.099	42
394.002	394.099	63
394.099	394.293	50
394.196	394.293	62
394.293	394.487	50
394.39	394.487	62
394.487	394.681	48
394.584	394.681	60
394.681	394.879	47
394.681	394.879	59
394.681	394.78	31
394.78	394.879	43
394.879	394.977	31
394.977	395.076	43
395.076	395.173	49
395.076	395.173	31
395.173	395.271	56
395.173	395.271	43
395.271	395.368	52
395.271	395.368	31
395.368	395.466	49
395.368	395.466	43
395.466	395.563	50
395.466	395.563	31
395.563	395.66	56
395.563	395.66	43
395.66	395.758	53
395.66	395.758	31
395.758	395.855	50
395.758	395.855	43
395.855	395.953	48
395.855	395.953	31
395.953	396.05	56
395.953	396.05	43
396.05	396.147	51
396.05	396.147	31
396.147	396.245	48
396.147	396.245	43
396.245	396.342	47
396.245	396.342	31
396.342	396.44	55
396.342	396.44	43
396.44	396.537	50
396.44	396.537	31
396.537	396.639	47
396.537	396.639	43
396.639	396.737	49
396.639	396.737	31
396.737	396.834	56
396.737	396.834	43
396.834	396.931	52
396.834	396.931	31
396.931	397.029	49
396.931	397.029	43
397.029	397.126	50
397.029	397.126	31
397.126	397.224	56
397.126	397.224	43
397.224	397.321	53
397.224	397.321	31
397.321	397.418	50
397.321	397.418	43
397.418	397.516	48
397.418	397.516	31
397.516	397.613	56
397.516	397.613	43
397.613	397.712	51
397.613	397.712	31
397.712	397.813	48
397.712	397.813	43
397.813	398.011	47
